id,data_inversa,dia_semana,horario,uf,br,km,municipio,latitude,longitude,feridos_leves,feridos_graves,mortos,classificacao_acidente,causa_principal,causa_acidente,tipo_acidente,fase_dia,condicao_metereologica,tipo_pista,tracado_via,uso_solo,sentido_via
745141,2026-01-12,segunda-feira,03:20:00,AM,174.0,1008,presidente figueiredo,-1.90094,-60.06425,8.0,8.0,8.0,Com Vítimas Fatais,Não,Afundamento ou ondulação no pavimento,Saída de leito carroçável,Plena Noite,Céu Claro,Simples,Reta,Não,Crescente
745142,2026-01-12,segunda-feira,00:10:00,RJ,393.0,276,barra do pirai,-22.477688,-44.020195,0.0,0.0,0.0,Sem Vítimas,Sim,Transitar na contramão,Colisão lateral sentido oposto,Plena Noite,Céu Claro,Simples,Reta,Não,Crescente
745145,2026-01-12,segunda-feira,05:40:00,RJ,101.0,237,rio bonito,-22.693865,-42.55709,1.0,0.0,0.0,Com Vítimas Feridas,Sim,Condutor Dormindo,Saída de leito carroçável,Amanhecer,Céu Claro,Dupla,Reta,Sim,Crescente
745146,2026-01-12,segunda-feira,06:15:00,RN,304.0,25,mossoro,-5.073765,-37.331917,2.0,0.0,0.0,Com Vítimas Feridas,Sim,Acessar a via sem observar a presença dos outros veículos,Tombamento,Pleno dia,Céu Claro,Simples,Reta,Não,Decrescente
745147,2026-01-12,segunda-feira,06:00:00,MG,40.0,740,santos dumont,-21.433952,-43.552124,1.0,0.0,0.0,Com Vítimas Feridas,Sim,Transitar na contramão,Colisão frontal,Pleno dia,Céu Claro,Simples,Curva;Declive,Sim,Decrescente
745148,2026-01-12,segunda-feira,00:10:00,SC,101.0,129,camboriu,-26.98359,-48.67139,0.0,0.0,0.0,Sem Vítimas,Sim,Ingestão de álcool pelo condutor,Saída de leito carroçável,Plena Noite,Nublado,Simples,Reta,Sim,Crescente
745149,2026-01-12,segunda-feira,06:30:00,MG,50.0,"191,5",uberaba,-19.86506,-47.86377,2.0,0.0,0.0,Com Vítimas Feridas,Sim,Condutor Dormindo,Tombamento,Pleno dia,Chuva,Dupla,Reta,Não,Crescente
745150,2026-01-12,segunda-feira,06:30:00,SP,116.0,282,embu das artes,-23.653929,-46.84852,3.0,0.0,0.0,Com Vítimas Feridas,Sim,Estacionar ou parar em local proibido,Colisão traseira,Pleno dia,Céu Claro,Dupla,Reta,Sim,Decrescente
745151,2026-01-12,segunda-feira,03:45:00,BA,116.0,404,feira de santana,-12.0715,-38.969765,2.0,0.0,0.0,Com Vítimas Feridas,Sim,Ausência de reação do condutor,Tombamento,Amanhecer,Céu Claro,Dupla,Aclive;Reta,Sim,Crescente
745152,2026-01-12,segunda-feira,06:55:00,RS,158.0,326,santa maria,-29.714743,-53.810555,2.0,0.0,0.0,Com Vítimas Feridas,Sim,Desrespeitar a preferência no cruzamento,Tombamento,Pleno dia,Nublado,Dupla,Rotatória,Sim,Crescente
745153,2026-01-12,segunda-feira,03:50:00,RJ,116.0,"222,8",paracambi,-22.68963,-43.80043,4.0,1.0,0.0,Com Vítimas Feridas,Sim,Ausência de reação do condutor,Engavetamento,Plena Noite,Céu Claro,Dupla,Reta,Não,Decrescente
745154,2026-01-12,segunda-feira,07:25:00,SC,101.0,119,itajai,-26.894464,-48.719902,0.0,2.0,0.0,Com Vítimas Feridas,Sim,Ausência de reação do condutor,Queda de ocupante de veículo,Pleno dia,Garoa/Chuvisco,Múltipla,Reta,Sim,Decrescente
745156,2026-01-12,segunda-feira,07:15:00,TO,10.0,"454,6",palmas,-10.310022,-48.297207,0.0,0.0,0.0,Sem Vítimas,Sim,Ausência de reação do condutor,Colisão traseira,Pleno dia,Céu Claro,Dupla,Reta,Sim,Crescente
745157,2026-01-12,segunda-feira,07:45:00,RS,290.0,82,gravatai,-29.954935,-51.072865,1.0,0.0,0.0,Com Vítimas Feridas,Sim,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Pleno dia,Céu Claro,Múltipla,Reta,Não,Crescente
745158,2026-01-11,domingo,22:30:00,MG,262.0,180,sao domingos do prata,-19.927292,-42.995056,1.0,0.0,0.0,Com Vítimas Feridas,Sim,Velocidade Incompatível,Capotamento,Plena Noite,Céu Claro,Simples,Reta,Não,Decrescente
